IMG_ID	Domain	Genome_Status	Sequencing_Center	Phylum	Class	Order	Family	Genus	Species	Gram_Staining	Isolation_Country	Oxygen_Requirement	Genome_Size	Gene_Count	GC_Count	GC_%	CDS_Count	CDS_%	RNA_%	16S_rRNA_Count 	Horizontally_Transferred_Count	Horizontally_Transferred_%
2537562148	Bacteria	Draft	Institute for Genome Sciences	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	cholerae	Gram-	Haiti	Facultative	4020608	3811	1909287	0.47	3734	97.98	2.02	1	1	0.03
2521172536	Bacteria	Permanent Draft	DOE Joint Genome Institute	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	sp.	Gram-	-1	-1	5565480	5184	3462464	0.62	5062	97.65	2.35	2	57	1.1
651324065	Bacteria	Draft	Seoul National Univ	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	ruminis	Gram+	-1	Microaerophilic	2172227	2388	950090	0.44	2326	97.4	2.6	1	49	2.05
2541047330	Bacteria	Draft	"Institute for Genome Sciences, University of Maryland School of Medicine"	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium	sp.	Gram+	USA	Anaerobe	4115508	3879	1172526	0.28	3846	99.15	0.85	-1	4	0.1
2512047060	Bacteria	Draft	J. Craig Venter Institute	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	pittmaniae	Gram-	Denmark	-1	2182608	2473	928499	0.43	2390	96.64	3.36	7	-1	-1
2534681881	Bacteria	Draft	NIH Intramural Sequencing Center (NISC)	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	epidermidis	Gram+	USA	-1	2618961	2695	843777	0.32	2605	96.66	3.34	7	4	0.15
2228664056	Bacteria	Permanent Draft	DOE Joint Genome Institute	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	-1	Atlantic Ocean	-1	957144	1044	316814	0.33	1014	97.13	2.87	1	-1	-1
648861007	Bacteria	Draft	Univ of Arizona	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Candidatus Regiella	insecticola	Gram-	-1	-1	2067400	1818	877294	0.42	1769	97.3	2.7	4	97	5.34
2531839640	Bacteria	Draft	PacBio	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	coli	Gram-	Germany	-1	5542971	5536	2809187	0.51	5431	98.1	1.9	7	3	0.05
642979319	Bacteria	Draft	Washington University in St. Louis	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	finegoldii	Gram-	-1	Anaerobe	4818030	4505	2071541	0.43	4445	98.67	1.33	1	133	2.95
2541047994	Bacteria	Draft	Broad Institute	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	faecium	Gram+	-1	-1	3120317	3066	1175692	0.38	3014	98.3	1.7	2	1	0.03
2528768078	Bacteria	Permanent Draft	DOE Joint Genome Institute	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Microlunatus	sp.	Gram+	-1	-1	305739	322	193181	0.63	314	97.52	2.48	1	12	3.73
2537561674	Bacteria	Draft	Washington University in St. Louis	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	acnes	Gram+	-1	Anaerobe	2515997	2681	1514582	0.6	2634	98.25	1.75	1	-1	-1
2534681973	Bacteria	Draft	Washington University in St. Louis	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	Gram-	-1	-1	1615362	1691	636016	0.39	1650	97.58	2.42	1	3	0.18
2545824521	Bacteria	Draft	Life Technologies Corporation	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	innocua	Gram+	-1	Facultative	2796307	2969	1044665	0.37	2969	100	-1	-1	20	0.67
2545824735	Bacteria	Draft	Institute of Microbial Technology	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	gerneri	-1	-1	-1	4420969	4110	1666266	0.38	4110	100	-1	-1	236	5.74
2534682269	Bacteria	Draft	Washington University in St. Louis	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	Gram-	-1	-1	1623480	1713	638163	0.39	1672	97.61	2.39	1	3	0.18
649989984	Bacteria	Draft	UC Santa Cruz	Firmicutes	Bacilli	Bacillales	Planococcaceae	Planococcus	donghaensis	Gram+	USA	Aerobe	3303464	3331	1310739	0.4	3267	98.08	1.92	1	182	5.46
650377986	Bacteria	Finished	DOE Joint Genome Institute	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Weeksella	virosa	Gram-	USA	Aerobe	2272954	2125	816484	0.36	2049	96.42	3.58	5	94	4.42
2551306179	Bacteria	Draft	Beijing Institute of Disease Control and Prevention	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	melitensis	Gram-	China	-1	3282791	3207	1879399	0.57	3143	98	2	1	-1	-1
641522630	Bacteria	Finished	DOE Joint Genome Institute	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Histophilus	somni	Gram-	-1	Facultative	2263857	2044	846186	0.37	1980	96.87	3.13	5	84	4.11
2531839512	Bacteria	Draft	Institute for Genome Sciences	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	Gram+	USA	Facultative	2106850	2260	835507	0.4	2189	96.86	3.14	5	-1	-1
644736346	Bacteria	Finished	DOE Joint Genome Institute	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Cryptobacterium	curtum	Gram+	-1	Obligate anaerobe	1617804	1421	823649	0.51	1364	95.99	4.01	3	121	8.52
646564517	Bacteria	Finished	J. Craig Venter Institute	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Candidatus Riesia	pediculicola	Gram-	-1	-1	582127	595	166328	0.29	556	93.45	6.55	2	10	1.68
2505679086	Bacteria	Draft	The Sainsbury Laboratory	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	fluorescens	Gram-	New Zealand	Aerobe	6465649	6068	3882045	0.6	5986	98.65	1.35	1	263	4.33
2529293149	Bacteria	Draft	Institute for Genome Sciences	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	coli	Gram-	Bangladesh	-1	5207437	5409	2626552	0.5	5319	98.34	1.66	-1	5	0.09
2529292769	Bacteria	Draft	Institute for Genome Sciences	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Yersinia	pestis	Gram-	-1	Facultative	4787942	4966	2275176	0.48	4898	98.63	1.37	1	-1	-1
2513237214	Bacteria	Finished	Rede Paraense de Genomica e Proteomica	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	pseudotuberculosis	Gram+	USA	-1	2337628	2249	1219928	0.52	2188	97.29	2.71	4	-1	-1
646564585	Bacteria	Finished	DOE Joint Genome Institute	Proteobacteria	Betaproteobacteria	Burkholderiales	unclassified	Thiomonas	intermedia	Gram-	Germany	Aerobe	3462095	3321	2209727	0.64	3270	98.46	1.54	1	192	5.78
2503982025	Bacteria	Draft	NIH	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	epidermidis	-1	-1	-1	2478845	2554	793292	0.32	2458	96.24	3.76	8	22	0.86
2515154130	Bacteria	Permanent Draft	DOE Joint Genome Institute	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Kiloniella	laminariae	Gram-	Germany	Facultative	4438944	4212	2281350	0.51	4162	98.81	1.19	3	624	14.81
646862328	Bacteria	Finished	Univ of Nebraska	Proteobacteria	Gammaproteobacteria	Thiotrichales	Francisellaceae	Francisella	tularensis	Gram-	USA	Aerobe	1892681	1884	610579	0.32	1836	97.45	2.55	3	-1	-1
647533110	Bacteria	Draft	Broad Institute	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	sp.	Gram-	-1	Anaerobe	5236303	4683	2250388	0.43	4609	98.42	1.56	3	22	0.47
2508501127	Bacteria	Permanent Draft	DOE Joint Genome Institute	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	sp.	Gram-	South Africa	Aerobe	7037543	6910	4379485	0.62	6834	98.9	1.1	2	360	5.21
641736171	Bacteria	Draft	Washington University in St. Louis	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	infantarius	Gram+	-1	Facultative	1925087	2113	723344	0.38	2051	97.07	2.93	3	70	3.31
637000193	Bacteria	Finished	DOE Joint Genome Institute	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Nitrobacter	winogradskyi	Gram-	-1	Facultative	3402093	3215	2110965	0.62	3143	97.76	2.24	1	195	6.07
2061766010	Bacteria	Draft	DOE Joint Genome Institute	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	-1	-1	-1	343942	738	105090	0.31	728	98.64	1.36	1	-1	-1
642979348	Bacteria	Draft	Sanger Institute	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella	enterica	Gram-	-1	Facultative	5029760	6810	2617017	0.52	6744	99.03	0.97	1	57	0.84
2264867123	Bacteria	Permanent Draft	DOE Joint Genome Institute	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	-1	USA	-1	2145262	1962	798230	0.37	1917	97.71	2.29	1	-1	-1
2513237165	Bacteria	Permanent Draft	DOE Joint Genome Institute	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	taiwanensis	Gram-	New Caledonia	Aerobe	6771773	6182	4551463	0.67	6118	98.96	1.04	1	-1	-1
648276624	Bacteria	Draft	Virginia Bioinformatics Institute	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	sp.	Gram-	-1	Aerobe	3366774	3035	1921082	0.57	2982	98.25	1.75	1	3	0.1
2517572058	Bacteria	Permanent Draft	DOE Joint Genome Institute	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	sp.	Gram-	-1	-1	89659	130	42703	0.48	103	79.23	20.77	6	62	47.69
2531839175	Bacteria	Draft	J. Craig Venter Institute	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	agalactiae	Gram+	-1	Facultative	2031048	2037	716559	0.35	1990	97.69	2.31	4	-1	-1
2537561657	Bacteria	Draft	Institute for Genome Sciences	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	cholerae	Gram-	Bangladesh	-1	4033199	3788	1915147	0.47	3700	97.68	2.32	-1	8	0.21
2531839606	Bacteria	Draft	Institute for Genome Sciences	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	Gram-	USA	Aerobe	1697737	1734	664422	0.39	1690	97.46	2.54	-1	3	0.17
2547132345	Bacteria	Draft	J. Craig Venter Institute	Spirochaetes	Spirochaetia	Spirochaetales	Leptospiraceae	Leptospira	interrogans	Gram-	Brazil	Aerobe	4547329	3725	1589997	0.35	3682	98.85	1.15	1	-1	-1
2506783021	Bacteria	Draft	University of North Carolina at Chapel Hill	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	syringae	Gram-	France	Aerobe	5838152	5684	3444309	0.59	5621	98.89	1.11	1	212	3.73
2507262044	Bacteria	Finished	DOE Joint Genome Institute	Aquificae	Aquificae	Aquificales	Aquificaceae	Hydrogenobaculum	sp.	Gram-	-1	Aerobe	1552931	1663	539673	0.35	1611	96.87	3.13	2	2	0.12
2531839595	Bacteria	Draft	Washington University in St. Louis	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	Gram+	-1	-1	2096994	2473	831986	0.4	2428	98.18	1.82	1	-1	-1
2534682066	Bacteria	Draft	J. Craig Venter Institute	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	agalactiae	Gram+	-1	Facultative	2084949	2247	740713	0.36	2203	98.04	1.96	6	-1	-1
2506520007	Bacteria	Finished	DOE Joint Genome Institute	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Serratia	plymuthica	Gram-	Sweden	Facultative	5442880	5138	3045898	0.56	5026	97.82	2.18	7	139	2.71
646311951	Bacteria	Finished	Osaka Univ	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia	mucilaginosa	Gram+	-1	-1	2264603	1965	1350208	0.6	1905	96.95	3.05	3	169	8.6
2541047827	Bacteria	Draft	Broad Institute	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	coli	Gram-	-1	-1	5390404	5185	2733817	0.51	5074	97.86	2.14	7	2	0.04
2548876707	Bacteria	Draft	University of Toronto	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	meningitidis	Gram-	Canada	Aerobe	2174844	2179	1117040	0.51	2113	96.97	3.03	1	-1	-1
2528768053	Bacteria	Permanent Draft	DOE Joint Genome Institute	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	sp.	Gram-	-1	-1	362705	385	218105	0.6	383	99.48	0.52	-1	21	5.45
2534682219	Bacteria	Draft	Institute for Genome Sciences	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	cholerae	Gram-	Mexico	Facultative	4002871	3842	1899241	0.47	3765	98	2	1	-1	-1
2548877023	Bacteria	Draft	Heinrich-Heine-University Duesseldorf	Cyanobacteria	unclassified	Stigonematales	unclassified	Chlorogloeopsis	sp.	Gram-	Spain	-1	7649851	6788	3174593	0.41	6717	98.95	1.05	1	13	0.19
649989935	Bacteria	Draft	Washington University in St. Louis	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	faecalis	Gram+	-1	-1	2877196	2944	1074523	0.37	2902	98.57	1.43	-1	13	0.44
2528768116	Bacteria	Permanent Draft	DOE Joint Genome Institute	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	sp.	Gram-	-1	-1	1643368	1743	1002642	0.61	1724	98.91	1.09	2	13	0.75
2540341250	Bacteria	Permanent Draft	DOE Joint Genome Institute	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	sp.	Gram+	-1	-1	4544736	4445	2979969	0.66	4377	98.47	1.53	3	32	0.72
2516143017	Bacteria	Draft	Cornell University	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	coli	Gram-	USA	-1	1918861	2165	595842	0.31	2131	98.43	1.57	-1	-1	-1
2511231149	Bacteria	Finished	INRA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	lactis	Gram+	-1	-1	2452616	2719	879982	0.36	2643	97.2	2.8	6	-1	-1
2529292875	Bacteria	Draft	J. Craig Venter Institute	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	dysgalactiae	Gram+	Denmark	-1	2160367	2338	852543	0.39	2310	98.8	1.2	1	17	0.73
2541047527	Bacteria	Draft	"Research Institute of Physical-Chemical Medicine, Moscow, Russia"	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	Gram+	Russia	-1	2013902	2085	799397	0.4	2051	98.37	1.63	1	-1	-1
637000134	Bacteria	Finished	Genome Therapeutics	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	Gram-	USA	Aerobe	1643831	1541	644196	0.39	1494	96.95	3.05	2	2	0.13
2526164580	Bacteria	Draft	Institute for Genome Sciences	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	massiliense	Gram+	-1	-1	4897666	4985	3146930	0.64	4935	99	1	1	-1	-1
2531839540	Bacteria	Draft	Yunnan University	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	auratus	Gram+	China	-1	7845758	6797	5606165	0.71	6721	98.88	1.12	2	50	0.74
2545824720	Bacteria	Draft	Technical University of Denmark	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	agarivorans	-1	-1	-1	4424254	4075	1808651	0.41	3983	97.74	2.26	1	118	2.9
2529292754	Bacteria	Draft	Broad Institute	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	cereus	Gram+	-1	-1	5771949	5978	2022879	0.35	5875	98.28	1.72	4	16	0.27
2503982018	Bacteria	Draft	NIH	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	epidermidis	-1	-1	-1	2470656	2445	792397	0.32	2342	95.79	4.21	8	19	0.78
2529293057	Bacteria	Draft	"Department of Animal Biotechnology, College of Veterinary Science and Animal Husbandry, Anand Agricultural University, Anand, Gujarat, India"	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Pasteurella	multocida	Gram-	India	-1	2227943	2337	896157	0.4	2284	97.73	2.27	-1	28	1.2
2505679058	Bacteria	Finished	DOE Joint Genome Institute	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	sp.	-1	-1	-1	4818476	4658	3471886	0.72	4603	98.82	1.18	1	193	4.14
2526164617	Bacteria	Draft	"Univ of Maryland, IGS"	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Shigella	sonnei	Gram-	USA	Facultative	4997922	5248	2552193	0.51	5120	97.56	2.44	8	1	0.02
642555168	Bacteria	Finished	Sanger Institute	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	endosymbiont of Culex quinquefasciatus	Gram-	-1	Aerobe	1482455	1312	506855	0.34	1275	97.18	2.82	1	15	1.14
645058718	Bacteria	Draft	McGill Univ	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	Gram+	-1	Facultative	2000683	2101	793181	0.4	2055	97.81	2.19	1	-1	-1
2521172727	Bacteria	Draft	Institute for Genome Sciences	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	cholerae	Gram-	Haiti	Facultative	4125202	3880	1968334	0.48	3758	96.86	3.14	8	56	1.44
2551306298	Bacteria	Draft	Translational Genomics Research Institute (TGen)	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	baumannii	Gram-	-1	-1	3970109	3863	1542646	0.39	3763	97.41	2.59	2	-1	-1
641736251	Bacteria	Draft	"Los Alamos National Lab, Los Alamos National Laboratory, J. Craig Venter Institute, DOE Joint Genome Institute"	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	anthracis	Gram+	Canada	Facultative	5291908	5306	1861796	0.35	5198	97.96	2.04	9	1	0.02
643348565	Bacteria	Finished	DOE Joint Genome Institute	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylocella	silvestris	Gram-	Germany	Aerobe	4305430	3971	2716010	0.63	3917	98.64	1.36	2	479	12.06
2534682075	Bacteria	Draft	J. Craig Venter Institute	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	oralis	Gram+	-1	-1	1920577	1967	789399	0.41	1926	97.92	2.08	1	1	0.05
2517572121	Bacteria	Permanent Draft	DOE Joint Genome Institute	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ahrensia	kielensis	Gram-	-1	Aerobe	3364770	3287	1615977	0.48	3233	98.36	1.64	2	2061	62.7
2509276022	Bacteria	Finished	DOE Joint Genome Institute	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	australicum	Gram-	Australia	Aerobe	6200534	6080	3896642	0.63	6013	98.9	1.1	2	86	1.41
2518645593	Bacteria	Permanent Draft	DOE Joint Genome Institute	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	sp.	Gram-	-1	-1	4749093	4355	2924474	0.62	4241	97.38	2.62	-1	69	1.58
2504756027	Bacteria	Draft	Swedish Defence Research Agency	Proteobacteria	Gammaproteobacteria	Thiotrichales	Francisellaceae	Francisella	philomiragia	-1	Switzerland	-1	1882634	1869	614515	0.33	1827	97.75	2.25	1	33	1.77
2548877013	Bacteria	Draft	"Dalian Univ of Technology, China"	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	sulphureus	Gram+	China	-1	6466582	5843	4670152	0.72	5779	98.9	1.1	1	9	0.15
2537562157	Bacteria	Draft	J. Craig Venter Institute	Spirochaetes	Spirochaetia	Spirochaetales	Leptospiraceae	Leptospira	interrogans	Gram-	USA	-1	4583716	4307	1604337	0.35	4263	98.98	1.02	3	-1	-1
2515154011	Bacteria	Permanent Draft	DOE Joint Genome Institute	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Longispora	albida	Gram+	Japan	Aerobe	6821241	6439	4794304	0.7	6362	98.8	1.2	5	150	2.33
2531839307	Bacteria	Draft	Broad Institute	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	dorei	Gram-	-1	-1	5997311	5304	2530615	0.42	5198	98	2	10	42	0.79
2513237330	Bacteria	Draft	Broad Institute	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	necrophorum	Gram-	-1	Anaerobe	2300852	3255	796462	0.35	3197	98.22	1.78	1	-1	-1
2513237393	Bacteria	Draft	Seoul National Univ	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	morbifer	Gram-	South Korea	Aerobe	2887061	2899	1704518	0.59	2849	98.28	1.72	1	-1	-1
2534681640	Bacteria	Draft	Broad Institute	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	melitensis	Gram-	-1	-1	3294937	3205	1885718	0.57	3147	98.19	1.81	2	-1	-1
2517572136	Bacteria	Permanent Draft	DOE Joint Genome Institute	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Chitiniphilus	shinanonensis	Gram-	Japan	Facultative	4151628	3713	2756368	0.66	3647	98.22	1.78	1	1200	32.32
637000319	Bacteria	Finished	DOE Joint Genome Institute	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiopsaceae	Thermobifida	fusca	Gram+	-1	Aerobe	3642249	3195	2458622	0.68	3117	97.56	2.44	4	97	3.04
2507262056	Bacteria	Draft	Genome Quebec	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium	stercorarium	Gram+	United Kingdom	-1	2923322	2614	1235594	0.42	2559	97.9	2.1	1	359	13.73
2537562183	Bacteria	Draft	Broad Institute	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	melitensis	Gram-	-1	-1	3291820	3198	1883840	0.57	3140	98.19	1.81	2	-1	-1
644736351	Bacteria	Finished	DOE Joint Genome Institute	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum	acetoxidans	Gram-	Germany	Obligate anaerobe	4545624	4471	1888927	0.42	4370	97.74	2.26	10	580	12.97
2548877060	Bacteria	Draft	"Univ of California, Berkeley"	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	axonopodis	Gram-	Brazil	-1	4773692	4579	3104884	0.65	4514	98.58	1.42	1	1	0.02
2534682077	Bacteria	Draft	J. Craig Venter Institute	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	oralis	Gram+	-1	-1	1938353	1926	800483	0.41	1880	97.61	2.39	-1	6	0.31
2547132091	Bacteria	Draft	Univ of Florida	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Anaplasma	marginale	Gram-	USA	Aerobe	1155236	1047	575238	0.5	1003	95.8	4.2	1	-1	-1
2548876852	Bacteria	Draft	Institute for Genome Sciences Genome Resources Center	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	coli	Gram-	-1	Aerobe	5024120	5278	2539503	0.51	5075	96.15	3.85	2	6	0.11
2551306248	Bacteria	Draft	"National Institute for Communicable Disease Control and Prevention, Chinese Center for Disease Control and Prevention (China CDC)"	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	suis	Gram+	-1	-1	2517911	2518	1036128	0.41	2448	97.22	2.78	1	2	0.08
2528768110	Bacteria	Permanent Draft	DOE Joint Genome Institute	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	sp.	Gram-	-1	-1	375406	454	224255	0.6	443	97.58	2.42	1	18	3.96
