IMG_ID,Genome_Status,Genome_Name,Domain,Phylum,Class,Order,Family,Genus,Species,Habitat,Isolation_Country,Genome_Size,Gene_Count,GC_Count,GC_%,w/_Func_Pred_Count,w/_Func_Pred_%,Horizontally_Transferred_Count,Horizontally_Transferred_%,Diseases,Gram_Staining
650377919,Finished,Butyrivibrio_fibrisolvens_16/4,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,fibrisolvens,Host,-1,3164379,2966,1199076,0.38,1967,66.32,192,6.47,None,Gram+
650377920,Finished,Campylobacter_jejuni_jejuni_S3,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,jejuni,"Gastrointestinal tract, Feces, Birds intestinal microflora, Host, Wastewater",-1,1724586,1866,525140,0.3,1515,81.19,1,0.05,Food poisoning,Gram-
650377921,Finished,Chlamydia_trachomatis_E/Sweden2,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Chlamydiaceae,Chlamydia,trachomatis,Host,Sweden,1042839,917,430758,0.41,723,78.84,-1,-1,Ocular infection,Gram-
650377922,Finished,Chlamydophila_psittaci_RD1,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Chlamydiaceae,Chlamydophila,psittaci,Host,-1,1171629,1009,453793,0.39,745,73.84,-1,-1,Psittacosis,Gram-
650377923,Finished,Clostridium_cf._saccharolyticum_K10,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,cf. saccharolyticum,"Host, Marine, Food",-1,3769775,3124,1814541,0.5,2036,65.17,65,2.08,Botulism,Gram+
650377924,Finished,"Clostridium_thermocellum_LQ8,_DSM_1313",Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,thermocellum,-1,-1,3561619,3102,1394306,0.39,2119,68.31,5,0.16,None,Gram+
650377925,Finished,Coprococcus_catus_GD/7,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,catus,"Feces, Host, Human intestinal microflora, Gastrointestinal tract",-1,3522704,3040,1494651,0.43,2118,69.67,130,4.28,None,Gram+
650377926,Finished,Coprococcus_sp._ART55/1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,sp.,"Feces, Host, Gastrointestinal tract, Human intestinal microflora",-1,3123007,2162,1282972,0.44,1533,70.91,30,1.39,None,Gram+
650377927,Finished,Corynebacterium_pseudotuberculosis_I19,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,pseudotuberculosis,Host,Israel,2337730,2127,1219948,0.52,1698,79.83,1,0.05,Caseous lymphadenitis,Gram+
650377928,Finished,Enterobacter_cloacae_cloacae_NCTC_9394,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacter,cloacae,"Human intestinal microflora, Host",Uruguay,4908759,3797,2586627,0.56,3172,83.54,27,0.71,-1,Gram-
650377929,Finished,Enterococcus_faecalis_62,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,"Host, Wastewater, Gastrointestinal tract",Norway,3100313,3094,1159084,0.37,2355,76.12,5,0.16,"Nosocomial infection, Endocarditis",Gram+
650377930,Finished,Enterococcus_sp._7L76,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,sp.,"Wastewater, Feces, Host, Gastrointestinal tract",-1,3096657,2348,1095938,0.37,1773,75.51,17,0.72,"Opportunistic infection, Nocosomial infection",Gram+
650377931,Finished,Erwinia_sp._Ejp617,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia,sp.,-1,Japan,3957675,3769,2123132,0.54,3012,79.92,15,0.4,Blight disease,Gram-
650377932,Finished,Escherichia_coli_ETEC_H10407,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,"Human intestinal microflora, Host",Bangladesh,5153435,4873,2615744,0.51,4072,83.56,24,0.49,Diarrhea,Gram-
650377933,Finished,Escherichia_coli_O83:H1_NRG_857C,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,Host,Germany,4894879,4688,2481091,0.51,3460,73.81,5,0.11,Hemorrhagic colitis,Gram-
650377934,Finished,"Escherichia_coli_W,_ATCC_9739",Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,Soil,USA,5008864,4879,2545509,0.51,3993,81.84,-1,-1,-1,Gram-
650377935,Finished,Eubacterium_cylindroides_T2-87,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Eubacterium,cylindroides,Host,-1,1966750,1487,618159,0.37,999,67.18,351,23.6,-1,Gram+
650377936,Finished,Eubacterium_rectale_DSM_17629,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,rectale,Host,United Kingdom,3344951,2946,1349605,0.41,1966,66.73,21,0.71,-1,Gram+
650377937,Finished,Eubacterium_rectale_M104/1,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,rectale,Host,-1,3698419,3267,1446255,0.41,2026,62.01,58,1.78,-1,Gram+
650377938,Finished,Eubacterium_siraeum_70/3,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,siraeum,Host,-1,2943413,2398,1286258,0.45,1560,65.05,54,2.25,-1,Gram+
650377939,Finished,Eubacterium_siraeum_V10Sc8a,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,siraeum,"Gastrointestinal tract, Feces, Host",-1,2836123,2254,1254283,0.45,1513,67.13,32,1.42,None,Gram+
650377940,Finished,Faecalibacterium_prausnitzii_SL3/3,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii,Host,-1,3214418,2816,1761842,0.56,1852,65.77,49,1.74,None,Gram+
650377941,Finished,Faecalibacterium_prausnitzii_L2-6,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii,Host,-1,3321367,2820,1845729,0.57,1876,66.52,79,2.8,None,Gram+
650377942,Finished,Fibrobacter_succinogenes_succinogenes_S85,Bacteria,Fibrobacteres,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Fibrobacter,succinogenes,Host,-1,3843004,2939,1846530,0.48,2041,69.45,5,0.17,None,Gram-
650377943,Finished,"Gordonibacter_pamelaeae_7-10-1-bT,_DSM_19378",Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Gordonibacter,pamelaeae,"Host, Human intestinal microflora",Germany,3608022,2077,2180199,0.65,1392,67.02,320,15.41,-1,Gram+
650377944,Finished,Haemophilus_influenzae_B_10810,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,influenzae,Host,-1,1981535,1991,755787,0.38,1512,75.94,9,0.45,"Respiratory infection, Meningitis",Gram-
650377945,Finished,Haemophilus_influenzae_R2846,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,influenzae,Host,-1,1819370,1714,691664,0.38,1299,75.79,3,0.18,"Meningitis, Otitis media, Septicemia, Sinusitis",Gram-
650377946,Finished,Haemophilus_influenzae_R2866,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,influenzae,Host,-1,1932306,1875,735788,0.38,1350,72,3,0.16,"Septicemia, Otitis media, Meningitis, Sinusitis",Gram-
650377947,Finished,Haemophilus_parainfluenzae_T3T1,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,parainfluenzae,Host,-1,2086875,2069,825815,0.4,1323,63.94,43,2.08,None,Gram-
650377948,Finished,"Halanaerobium_praevalens_GSL,_DSM_2228",Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae,Halanaerobium,praevalens,"Sediment, Aquatic, Fresh water",USA,2309262,2180,699559,0.3,1698,77.89,411,18.85,None,Gram+
650377949,Finished,Helicobacter_pylori_Gambia94/24,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,pylori,"Human stomach, Host",-1,1712468,1647,669983,0.39,993,60.29,4,0.24,"Ulcer, Gastric inflammation",Gram-
650377950,Finished,Helicobacter_pylori_India7,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,pylori,"Human stomach, Host",-1,1675918,1642,651889,0.39,1039,63.28,1,0.06,"Ulcer, Gastric inflammation",Gram-
650377951,Finished,Helicobacter_pylori_Lithuania75,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,pylori,"Host, Human stomach",-1,1640673,1607,637651,0.39,1031,64.16,-1,-1,"Gastric inflammation, Ulcer",Gram-
650377952,Finished,Helicobacter_pylori_SouthAfrica7,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,pylori,"Human stomach, Host",-1,1679829,1614,645470,0.38,998,61.83,4,0.25,"Ulcer, Gastric inflammation",Gram-
650377953,Finished,"Hydrogenobacter_thermophilus_TK-6,_DSM_6534",Bacteria,Aquificae,Aquificae,Aquificales,Aquificaceae,Hydrogenobacter,thermophilus,"Hot spring, Soil",Japan,1742932,1948,766905,0.44,1364,70.02,5,0.26,None,Gram-
650377954,Finished,Lactobacillus_delbrueckii_bulgaricus_2038,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,delbrueckii,"Host, Intestinal microflora",Bulgaria,1872918,1907,930468,0.5,1227,64.34,4,0.21,None,Gram+
650377955,Finished,Lactobacillus_helveticus_H10,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,helveticus,Host,China,2172383,2052,799179,0.37,1845,89.91,10,0.49,None,Gram+
650377956,Finished,Legionella_pneumophila_130b,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,pneumophila,"Soil, Biofilm, Fresh water, Fresh meat, Host",USA,3489800,3333,1328607,0.38,897,26.91,46,1.38,"Respiratory disease, Pneumonia",Gram-
650377957,Finished,Listeria_monocytogenes_4a_L99,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,monocytogenes,"Soil, Intestinal microflora, Fresh water, Food, Host",-1,2979198,3010,1137846,0.38,2122,70.5,1,0.03,"Meningitis, Listeriosis, Gastroenteritis, Food poisoning",Gram+
650377958,Finished,Megamonas_hypermegale_ART12/1,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megamonas,hypermegale,Host,-1,2209938,2173,674168,0.32,1537,70.73,599,27.57,None,Gram+
650377959,Finished,Mycoplasma_fermentans_PG18,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,fermentans,Host,-1,1004014,932,269246,0.27,-1,-1,3,0.32,"Urogenital infection, Respiratory infection, Arthritis",Gram-
650377960,Finished,Mycoplasma_hyopneumoniae_168,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,hyopneumoniae,Host,China,925576,728,263388,0.28,583,80.08,1,0.14,"Respiratory infection, Enzootic pneumonia",Gram+
650377962,Finished,Neisseria_meningitidis_alpha710,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,meningitidis,Host,-1,2242947,2132,1159384,0.52,1405,65.9,3,0.14,"Meningitis, Septicemia",Gram-
650377963,Finished,Pseudomonas_putida_BIRD-1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,putida,-1,-1,5731541,5046,3538748,0.62,3796,75.23,112,2.22,None,Gram-
650377964,Finished,Roseburia_intestinalis_M50/1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,intestinalis,"Feces, Gastrointestinal tract, Human intestinal microflora, Host",-1,4143550,3534,1721986,0.42,2347,66.41,34,0.96,-1,Gram+
650377965,Finished,Roseburia_intestinalis_XB6B4,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,intestinalis,"Human intestinal microflora, Host",-1,4286292,3699,1777247,0.43,2393,64.69,44,1.19,-1,Gram+
650377966,Finished,Ruminococcus_bromii_L2-63,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,bromii,"Human intestinal microflora, Human fecal, Host, Gastrointestinal tract, Feces",United Kingdom,2249085,1852,923349,0.41,1272,68.68,117,6.32,None,Gram+
650377967,Finished,Ruminococcus_obeum_A2-162,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus,obeum,Host,-1,3757491,3210,1568732,0.42,2258,70.34,80,2.49,None,Gram+
650377968,Finished,Ruminococcus_sp._SR1/5,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,sp.,"Feces, Host, Gastrointestinal tract",-1,3545606,3313,1551613,0.44,2134,64.41,67,2.02,None,Gram+
650377969,Finished,Ruminococcus_sp._18P13,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,sp.,"Gastrointestinal tract, Host, Feces",-1,2573208,2162,1343400,0.53,1457,67.39,107,4.95,None,Gram+
650377970,Finished,Ruminococcus_torques_L2-14,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus,torques,Host,-1,3341681,2848,1341431,0.41,2063,72.44,90,3.16,None,Gram+
650377971,Finished,Salmonella_enterica_enterica_sv_Typhimurium_4/74,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Salmonella,enterica,"Fresh water, Food, Soil, Host",-1,5067451,4948,2644264,0.52,4547,91.9,1,0.02,"Gastroenteritis, Food poisoning, Salmonellosis",Gram-
650377972,Finished,Salmonella_enterica_enterica_sv_Typhimurium_SL1344,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Salmonella,enterica,Host,-1,4878012,4623,2545509,0.52,3660,79.17,3,0.06,"Salmonellosis, Food poisoning, Gastroenteritis",Gram-
650377973,Finished,Sphaerochaeta_globosa_Buddy,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Sphaerochaeta,globosa,"Aquatic, Sediment, Fresh water",USA,3316466,3121,1620901,0.49,2241,71.8,619,19.83,None,Gram-
650377974,Finished,Staphylococcus_pseudintermedius_ED99,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,pseudintermedius,Host,-1,2572216,2435,968373,0.38,1820,74.74,31,1.27,-1,Gram+
650377975,Finished,"Streptococcus_dysgalactiae_equisimilis_D166B,_ATCC_12394",Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,dysgalactiae,Host,-1,2159491,2128,852952,0.39,1531,71.95,41,1.93,Mastitis,Gram+
650377976,Finished,"Streptococcus_pneumoniae_INV104B_(ST_227,_serotype_1)",Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,pneumoniae,Host,-1,2142122,2009,849224,0.4,1746,86.91,4,0.2,Pneumonia,Gram+
650377977,Finished,"Streptococcus_pneumoniae_INV200_(ST_9,_serotype_14)",Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,pneumoniae,Host,-1,2093317,2119,829410,0.4,1780,84,-1,-1,Pneumonia,Gram+
650377978,Finished,"Streptococcus_pneumoniae_OXC141_(ST_180,_serotype_3)",Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,pneumoniae,Host,-1,2036867,2043,810942,0.4,1734,84.88,-1,-1,Pneumonia,Gram+
650377979,Finished,Streptococcus_suis_JS14,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,suis,Host,-1,2137435,2140,881072,0.41,1478,69.07,5,0.23,"Endocarditis, Septicemia, Arthritis, Meningitis",Gram+
650377980,Finished,Streptococcus_thermophilus_ND03,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,-1,China,1831949,1990,715338,0.39,1651,82.96,7,0.35,None,Gram+
650377981,Finished,Sulfolobus_islandicus_HVE10/4,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,islandicus,Fresh water,-1,2655201,2826,933255,0.35,1877,66.42,28,0.99,None,Gram-
650377982,Finished,Sulfolobus_islandicus_REY15A,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,islandicus,Fresh water,-1,2522992,2753,890812,0.35,1812,65.82,5,0.18,None,Gram-
650377983,Finished,Synergistetes_bacterium_SGP1,Bacteria,Synergistetes,unclassified,unclassified,unclassified,unclassified,unclassified,"Host, Human oral microflora",-1,2728333,1476,1547795,0.63,1069,72.43,474,32.11,-1,Gram-
650377984,Finished,"Vibrio_furnissii_2510/74,_NCTC_11218",Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,furnissii,"Aquatic, Fresh water, Host, Marine",United Kingdom,4916408,4584,2491263,0.51,3137,68.43,96,2.09,"Gastroenteritis, Zoonotic disease",Gram-
650377985,Finished,Vulcanisaeta_moutnovskia_768-28,Archaea,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Vulcanisaeta,moutnovskia,-1,Russia,2298983,2365,974470,0.42,1450,61.31,121,5.12,-1,Gram-
650377986,Finished,"Weeksella_virosa_9751,_DSM_16922",Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Weeksella,virosa,Host,USA,2272954,2125,816484,0.36,1427,67.15,570,26.82,None,Gram-
650377987,Finished,Yersinia_pestis_Medievalis_Harbin_35,Bacteria,unclassified,unclassified,unclassified,unclassified,Yersinia,pestis,Host,China,4709501,4548,2241488,0.48,3411,75,-1,-1,Bubonic and Pneumonic plague,Gram-
650377989,Finished,Clostridiales_sp._SS3/4,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified,unclassified,"Gastrointestinal tract, Feces, Host",-1,3601020,3051,1669242,0.48,2052,67.26,130,4.26,None,Gram+
650377990,Finished,Clostridiales_sp._SSC/2,Bacteria,Firmicutes,Clostridia,Clostridiales,unclassified,unclassified,unclassified,Host,-1,3114788,2826,1129932,0.37,2024,71.62,5,0.18,None,Gram+
650377991,Finished,"Marinobacter_adhaerens_HP15,_DSM_23420",Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,adhaerens,"Marine, Aquatic",Germany,4651725,4470,2644964,0.57,3484,77.94,566,12.66,None,Gram-
650633000,Permanent_Draft,Victivallis_vadensis_ATCC_BAA-548,Bacteria,Lentisphaerae,unclassified,unclassified,Victivallaceae,Victivallis,vadensis,"Feces, Host, Gastrointestinal tract, Intestinal microflora",-1,5294868,4130,3146376,0.59,2475,59.93,2550,61.74,None,Gram-
650643301,Draft,Cryptosporidium_muris_RN66,Eukaryota,Apicomplexa,Coccidia,Eucoccidiorida,Cryptosporidiidae,Cryptosporidium,muris,Host,-1,9245251,3977,2631074,0.28,1779,44.73,437,10.99,Diarrhea,-1
650643302,Draft,Entamoeba_dispar_SAW760,Eukaryota,unclassified,unclassified,unclassified,unclassified,Entamoeba,dispar,-1,-1,29545480,8811,7062131,0.24,3135,35.58,39,0.44,-1,-1
650643303,Draft,Hydra_magnipapillata_105,Eukaryota,Cnidaria,Hydrozoa,Hydroida,Hydridae,Hydra,magnipapillata,-1,-1,518229094,6579,131318711,0.27,3010,45.75,1384,21.04,-1,-1
650716001,Finished,Acidianus_hospitalis_W1,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Acidianus,hospitalis,Fresh water,-1,2137654,2404,729969,0.34,1551,64.52,78,3.24,None,Gram-
650716002,Finished,Acidiphilium_multivorum_AIU301,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidiphilium,multivorum,Fresh water,-1,4214744,4004,2822628,0.67,2686,67.08,166,4.15,None,Gram-
650716003,Finished,Acidithiobacillus_caldus_SM-1,Bacteria,Proteobacteria,Gammaproteobacteria,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,caldus,-1,-1,3237599,3239,1973499,0.61,2095,64.68,169,5.22,-1,Gram-
650716004,Finished,Acidovorax_avenae_avenae_ATCC_19860,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,avenae,Host,USA,5482170,4850,3772885,0.69,3658,75.42,281,5.79,Bacterial fruit blotch,Gram-
650716005,Finished,Aerococcus_urinae_ACS-120-V-Col10a,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,urinae,"Host, Human vaginal microflora",Belgium,2080974,1804,871572,0.42,1367,75.78,252,13.97,-1,Gram+
650716006,Finished,Aeromonas_veronii_B565,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,veronii,"Ponds, Sediment, Aquatic",China,4551783,4161,2672763,0.59,3278,78.78,331,7.95,-1,Gram-
650716007,Finished,Agrobacterium_sp._H13-3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,sp.,"Soil, Host, Rhizosphere",-1,5573770,5417,3262945,0.59,3899,71.98,121,2.23,-1,Gram-
650716008,Finished,Alicycliphilus_denitrificans_K601,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Alicycliphilus,denitrificans,"Sludge, Wastewater",Germany,5070751,4898,3442917,0.68,3631,74.13,148,3.02,None,Gram-
650716009,Finished,Amycolicicoccus_subflavus_DQS3-9A1,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Amycolicicoccus,subflavus,Soil,China,4863490,4759,3027120,0.62,3031,63.69,156,3.28,-1,Gram+
650716010,Finished,Bacillus_coagulans_2-6,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,coagulans,Soil,-1,3073079,3052,1453322,0.47,2139,70.09,38,1.25,None,Gram+
650716011,Finished,Blattabacterium_sp._Bge,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Blattabacteriaceae,Blattabacterium,sp.,"Insect endosymbiont, Host",Spain,640935,629,174070,0.27,523,83.15,5,0.79,None,Gram-
650716012,Finished,Buchnera_aphidicola_Ct,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Buchnera,aphidicola,"Insect endosymbiont, Host, Endosymbiont",-1,444925,393,102475,0.23,345,87.79,3,0.76,None,Gram-
650716013,Finished,Burkholderia_gladioli_BSR3,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,gladioli,-1,Korea,9052299,7493,6101020,0.67,5459,72.85,494,6.59,-1,Gram-
650716014,Finished,Burkholderia_rhizoxinica_HKI_454,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,rhizoxinica,Host,-1,3750138,3938,2276550,0.61,2464,62.57,217,5.51,-1,Gram-
650716015,Finished,Candidatus_Midichloria_mitochondrii_IricVA,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,unclassified,Candidatus Midichloria,mitochondrii,Host,Italy,1183732,1248,432696,0.37,768,61.54,404,32.37,Zebra Chip,Gram-
650716016,Finished,Candidatus_Moranella_endobia_PCIT,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Candidatus Moranella,endobia,-1,-1,538294,452,234259,0.44,391,86.5,-1,-1,-1,Gram-
650716017,Finished,Candidatus_Pelagibacter_sp._IMCC9063,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,unclassified,Candidatus Pelagibacter,sp.,"Aquatic, Marine",Norway,1284727,1482,406882,0.32,1109,74.83,2,0.13,None,Gram-
650716018,Finished,Candidatus_Tremblaya_princeps_PCIT,Bacteria,Proteobacteria,Betaproteobacteria,unclassified,unclassified,Candidatus Tremblaya,princeps,Host,Spain,138927,139,81733,0.59,114,82.01,20,14.39,-1,Gram-
